,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
138,3193,4552,176,16,0.3078841055422295,83
139,3198,4541,182,9,0.30854690064385804,83
140,3190,4546,185,23,0.3078841055422295,83
141,3197,4539,185,10,0.3085469006438581,83
142,3187,4547,187,19,0.3076631738416867,83
143,3188,4544,189,9,0.3078209821992173,83
144,3190,4541,190,17,0.30804191389976016,83
145,3162,4568,191,14,0.3054222951647519,83
146,3034,4694,193,11,0.29336573664941296,83
147,3031,4693,197,16,0.2932079282918823,83
148,3017,4705,199,15,0.2919454614316374,83
149,3020,4697,204,20,0.2923873248327231,84
150,3019,4697,205,15,0.29232420148971094,84
