,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
128,3602,4186,133,17,0.3452531246054791,83
129,3590,4196,135,13,0.3441800277742709,83
130,3593,4190,138,11,0.3445587678323444,83
131,3585,4195,141,18,0.34389597273071576,83
132,3580,4199,142,19,0.3434541093296301,84
133,3577,4201,143,10,0.34320161595758114,84
134,3564,4213,144,17,0.3420022724403484,84
135,3559,4213,149,19,0.3416866557252873,84
136,3559,4212,150,17,0.34171821739679337,84
137,3559,4212,150,16,0.34171821739679337,85
138,3563,4207,151,8,0.34212851912637293,85
139,3471,4296,154,11,0.3335121828052014,85
140,3455,4310,156,19,0.33206034591591965,85
141,3455,4307,159,12,0.332155030930438,85
142,3454,4308,159,15,0.3320603459159197,86
143,3454,4304,163,20,0.3321865926019442,86
144,3455,4302,164,14,0.3323128392879686,86
145,3451,4305,165,16,0.33196566090140134,86
146,3425,4328,168,14,0.3295985355384421,86
147,3412,4339,170,11,0.32843075369271557,86
148,3381,4365,175,16,0.32565332660017676,86
149,3346,4399,176,16,0.3223709127635399,86
